age,young,mid,old,vold,job,admin,bluecollar,entrepreneur,housemaid,management,retired,selfemployed,student,services,technician,unemployed,marital,married,single,divorced,education,primary,secondary,tertiary,default,balance,housing,loan,contact,day,month,duration,campaign,campaign4,campaign8,campaign12,campaign16,pdays,previous,poutcome,po1failure,po2other,po3success,y
37,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,723,1,0,0,18,nov,119,1,1,0,0,0,110,2,failure,1,0,0,0
37,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,195,1,0,0,18,nov,68,1,1,0,0,0,194,2,failure,1,0,0,0
41,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,3275,1,0,0,18,nov,121,1,1,0,0,0,168,1,other,0,1,0,0
42,0,1,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,2249,1,0,1,18,nov,228,1,1,0,0,0,125,5,failure,1,0,0,0
53,0,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,137,0,1,0,18,nov,52,1,1,0,0,0,176,1,failure,1,0,0,0
44,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,10888,1,0,0,18,nov,67,1,1,0,0,0,105,1,failure,1,0,0,0
41,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,4320,1,0,0,18,nov,164,1,1,0,0,0,166,2,failure,1,0,0,0
41,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,1461,1,0,0,18,nov,290,1,1,0,0,0,165,2,success,0,0,1,0
48,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,4415,1,0,0,18,nov,271,1,1,0,0,0,102,6,failure,1,0,0,0
58,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,9339,1,0,1,18,nov,52,3,1,0,0,0,172,3,other,0,1,0,0
56,0,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,589,1,0,0,18,nov,208,1,1,0,0,0,26,3,success,0,0,1,0
34,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,559,1,0,1,18,nov,47,1,1,0,0,0,193,1,other,0,1,0,0
39,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,283,1,0,0,18,nov,346,1,1,0,0,0,179,3,other,0,1,0,0
36,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,154,1,0,0,18,nov,231,1,1,0,0,0,96,2,other,0,1,0,0
47,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,428,1,0,0,18,nov,116,1,1,0,0,0,167,1,other,0,1,0,0
42,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,-247,1,1,0,18,nov,104,2,1,0,0,0,28,2,success,0,0,1,0
37,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,0,1,0,0,18,nov,173,1,1,0,0,0,179,6,failure,1,0,0,0
35,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,5260,1,0,0,18,nov,59,1,1,0,0,0,182,2,failure,1,0,0,0
33,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,secondary,0,1,0,0,1769,1,0,0,18,nov,273,1,1,0,0,0,182,1,failure,1,0,0,0
46,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,4301,1,1,0,18,nov,50,1,1,0,0,0,183,2,failure,1,0,0,0
46,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,68,1,1,0,18,nov,111,2,1,0,0,0,155,3,failure,1,0,0,0
36,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,454,1,0,0,18,nov,165,1,1,0,0,0,131,1,failure,1,0,0,0
32,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,53,1,0,0,18,nov,276,1,1,0,0,0,195,1,failure,1,0,0,0
38,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,1515,1,0,0,18,nov,134,1,1,0,0,0,110,5,failure,1,0,0,0
37,0,1,0,0,housemaid,0,0,0,1,0,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,561,0,0,0,18,nov,188,1,1,0,0,0,165,2,failure,1,0,0,0
59,0,0,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,2429,0,1,0,18,nov,79,2,1,0,0,0,182,7,failure,1,0,0,0
40,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,divorced,0,0,1,secondary,0,1,0,0,1155,0,1,0,18,nov,175,1,1,0,0,0,138,1,failure,1,0,0,0
59,0,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,14,1,1,0,18,nov,319,2,1,0,0,0,182,1,failure,1,0,0,0
36,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,0,0,1,0,18,nov,300,1,1,0,0,0,96,4,failure,1,0,0,0
51,0,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,1194,1,0,0,18,nov,714,1,1,0,0,0,186,3,failure,1,0,0,0
45,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,91,0,1,0,18,nov,149,1,1,0,0,0,127,2,failure,1,0,0,0
38,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,427,1,0,0,18,nov,253,1,1,0,0,0,182,1,failure,1,0,0,0
42,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1958,1,0,0,18,nov,129,1,1,0,0,0,172,3,failure,1,0,0,0
30,1,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,tertiary,0,0,1,0,3,1,0,0,18,nov,54,1,1,0,0,0,195,1,failure,1,0,0,0
51,0,0,0,0,self-employed,0,0,0,0,0,0,1,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,146,0,0,0,18,nov,150,2,1,0,0,0,126,3,failure,1,0,0,0
37,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,3770,1,0,0,18,nov,106,1,1,0,0,0,110,4,failure,1,0,0,0
41,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,446,1,0,0,18,nov,296,1,1,0,0,0,186,1,success,0,0,1,0
33,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,661,1,0,0,18,nov,411,1,1,0,0,0,173,2,other,0,1,0,0
30,1,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,secondary,0,1,0,0,4787,1,0,0,18,nov,266,1,1,0,0,0,167,2,failure,1,0,0,0
36,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,1345,1,0,0,18,nov,82,1,1,0,0,0,172,3,failure,1,0,0,0
58,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,0,1,0,0,18,nov,265,1,1,0,0,0,188,1,failure,1,0,0,0
42,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,2273,1,0,0,18,nov,253,1,1,0,0,0,112,2,failure,1,0,0,0
41,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1100,1,0,0,18,nov,397,1,1,0,0,0,173,2,failure,1,0,0,0
43,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,764,1,0,0,18,nov,164,5,0,1,0,0,127,5,failure,1,0,0,0
34,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,1494,1,0,0,18,nov,596,1,1,0,0,0,182,1,other,0,1,0,1
48,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,2877,1,0,0,18,nov,77,1,1,0,0,0,168,1,failure,1,0,0,0
30,1,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,secondary,0,1,0,1,-305,0,1,0,18,nov,37,1,1,0,0,0,96,6,failure,1,0,0,0
31,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,tertiary,0,0,1,0,26,0,1,0,18,nov,419,1,1,0,0,0,127,6,other,0,1,0,1
43,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,secondary,0,1,0,1,685,1,0,0,18,nov,78,1,1,0,0,0,110,2,failure,1,0,0,0
34,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,10,0,1,0,18,nov,162,1,1,0,0,0,173,3,failure,1,0,0,0
35,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,1041,0,0,0,18,nov,586,1,1,0,0,0,120,3,other,0,1,0,0
36,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,1927,1,0,0,18,nov,288,1,1,0,0,0,137,1,other,0,1,0,0
44,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,1880,1,0,0,18,nov,34,1,1,0,0,0,124,6,failure,1,0,0,0
45,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,divorced,0,0,1,secondary,0,1,0,0,5862,1,0,0,18,nov,352,1,1,0,0,0,110,3,other,0,1,0,0
36,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,0,1,0,0,18,nov,103,1,1,0,0,0,175,2,failure,1,0,0,0
33,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,596,1,0,0,18,nov,77,1,1,0,0,0,127,3,failure,1,0,0,0
47,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,829,1,1,0,18,nov,48,1,1,0,0,0,188,1,failure,1,0,0,0
47,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,3237,1,0,0,18,nov,38,1,1,0,0,0,187,3,failure,1,0,0,0
35,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,222,1,0,0,18,nov,233,1,1,0,0,0,190,6,failure,1,0,0,0
39,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,3732,1,0,0,18,nov,515,1,1,0,0,0,181,2,failure,1,0,0,0
39,0,1,0,0,self-employed,0,0,0,0,0,0,1,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,585,1,0,0,18,nov,48,1,1,0,0,0,181,3,failure,1,0,0,0
31,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,2038,1,0,0,18,nov,239,1,1,0,0,0,182,1,failure,1,0,0,0
37,0,1,0,0,unemployed,0,0,0,0,0,0,0,0,0,0,1,single,0,1,0,tertiary,0,0,1,0,1316,1,0,0,18,nov,389,1,1,0,0,0,172,2,failure,1,0,0,0
50,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,-353,1,1,0,18,nov,162,1,1,0,0,0,175,2,failure,1,0,0,0
39,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,5009,1,0,0,18,nov,255,1,1,0,0,0,126,2,failure,1,0,0,0
56,0,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,0,0,0,0,18,nov,100,1,1,0,0,0,154,2,failure,1,0,0,0
30,1,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,83,1,1,0,18,nov,118,2,1,0,0,0,196,1,failure,1,0,0,0
45,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,147,1,0,0,18,nov,226,1,1,0,0,0,168,2,failure,1,0,0,0
33,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,157,1,0,0,18,nov,110,1,1,0,0,0,182,1,failure,1,0,0,0
45,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,3395,1,0,0,18,nov,92,1,1,0,0,0,188,1,failure,1,0,0,0
39,0,1,0,0,housemaid,0,0,0,1,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,694,1,1,0,18,nov,91,1,1,0,0,0,168,2,other,0,1,0,0
37,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,690,1,0,0,18,nov,105,1,1,0,0,0,179,2,failure,1,0,0,0
37,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,54,1,0,0,18,nov,328,2,1,0,0,0,131,1,failure,1,0,0,0
33,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,tertiary,0,0,1,0,179,1,0,0,18,nov,432,2,1,0,0,0,181,4,other,0,1,0,0
40,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,326,1,0,0,18,nov,124,1,1,0,0,0,175,1,failure,1,0,0,0
45,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,1441,1,0,0,18,nov,93,1,1,0,0,0,113,2,other,0,1,0,0
39,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,484,0,1,0,18,nov,61,1,1,0,0,0,113,3,other,0,1,0,0
38,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,-288,1,1,0,18,nov,68,1,1,0,0,0,165,2,failure,1,0,0,0
41,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,2123,0,0,0,18,nov,232,1,1,0,0,0,102,2,failure,1,0,0,0
44,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,1901,0,0,0,18,nov,143,3,1,0,0,0,104,2,failure,1,0,0,0
41,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1954,0,0,0,18,nov,65,1,1,0,0,0,110,2,success,0,0,1,0
45,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,16,0,0,0,18,nov,100,1,1,0,0,0,110,2,failure,1,0,0,0
34,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,divorced,0,0,1,tertiary,0,0,1,0,5754,1,0,0,18,nov,32,1,1,0,0,0,181,1,failure,1,0,0,0
52,0,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,2717,0,0,1,18,nov,114,1,1,0,0,0,162,2,failure,1,0,0,0
43,0,1,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,single,0,1,0,primary,1,0,0,0,103,1,0,0,18,nov,53,1,1,0,0,0,183,5,failure,1,0,0,0
37,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,5427,0,0,0,18,nov,201,1,1,0,0,0,159,1,failure,1,0,0,0
37,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,1743,1,0,0,18,nov,192,1,1,0,0,0,113,2,failure,1,0,0,0
48,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,1092,0,1,0,18,nov,79,1,1,0,0,0,172,8,failure,1,0,0,0
35,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,4943,1,0,0,18,nov,295,1,1,0,0,0,124,2,failure,1,0,0,0
42,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,2110,0,1,0,18,nov,67,1,1,0,0,0,110,2,failure,1,0,0,0
34,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,63,0,0,0,18,nov,83,1,1,0,0,0,102,2,failure,1,0,0,0
32,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,118,1,0,0,18,nov,216,1,1,0,0,0,124,1,success,0,0,1,0
50,0,1,0,0,self-employed,0,0,0,0,0,0,1,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,21,1,0,0,18,nov,157,1,1,0,0,0,188,1,failure,1,0,0,0
30,1,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,900,0,0,0,18,nov,123,1,1,0,0,0,124,2,failure,1,0,0,0
32,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,1785,1,0,0,18,nov,51,2,1,0,0,0,154,6,other,0,1,0,0
55,0,0,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,3546,1,1,0,18,nov,588,1,1,0,0,0,110,2,failure,1,0,0,0
32,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,1667,1,0,0,18,nov,164,2,1,0,0,0,179,3,failure,1,0,0,0
32,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,2251,1,1,0,18,nov,131,1,1,0,0,0,124,1,failure,1,0,0,0
31,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,2076,0,1,0,18,nov,178,1,1,0,0,0,127,7,other,0,1,0,0
46,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,single,0,1,0,primary,1,0,0,0,3046,1,1,0,18,nov,84,1,1,0,0,0,183,1,other,0,1,0,0
44,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,533,1,0,0,18,nov,127,1,1,0,0,0,110,2,failure,1,0,0,0
36,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,2894,1,0,0,18,nov,91,1,1,0,0,0,124,1,failure,1,0,0,0
34,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,11,1,0,0,18,nov,123,1,1,0,0,0,124,1,failure,1,0,0,0
32,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,3107,1,1,0,18,nov,165,2,1,0,0,0,116,1,failure,1,0,0,0
48,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,3008,1,1,0,18,nov,163,1,1,0,0,0,187,3,failure,1,0,0,0
48,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,648,1,0,0,18,nov,290,1,1,0,0,0,110,2,failure,1,0,0,0
39,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,173,1,0,0,18,nov,96,2,1,0,0,0,182,2,failure,1,0,0,0
47,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,19,1,1,0,18,nov,90,2,1,0,0,0,123,1,failure,1,0,0,0
52,0,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,297,1,0,0,18,nov,62,2,1,0,0,0,195,1,failure,1,0,0,0
59,0,0,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,divorced,0,0,1,secondary,0,1,0,0,797,1,0,0,18,nov,319,2,1,0,0,0,165,2,failure,1,0,0,0
36,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,single,0,1,0,secondary,0,1,0,0,1482,1,0,0,18,nov,177,2,1,0,0,0,174,1,other,0,1,0,0
38,0,1,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,678,0,1,0,18,nov,82,2,1,0,0,0,152,1,failure,1,0,0,0
54,0,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,506,1,0,0,18,nov,172,2,1,0,0,0,104,2,failure,1,0,0,0
51,0,0,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,-516,1,0,0,18,nov,120,2,1,0,0,0,187,2,failure,1,0,0,0
44,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,1356,0,1,0,18,nov,264,2,1,0,0,0,134,2,other,0,1,0,0
47,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,1533,0,1,0,18,nov,273,2,1,0,0,0,96,4,failure,1,0,0,0
34,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,500,1,0,0,18,nov,240,2,1,0,0,0,182,1,failure,1,0,0,0
54,0,0,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,3729,0,1,0,18,nov,597,2,1,0,0,0,116,1,other,0,1,0,0
30,1,0,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,246,1,0,0,18,nov,166,2,1,0,0,0,113,5,failure,1,0,0,0
43,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,-56,1,0,0,18,nov,146,2,1,0,0,0,151,14,failure,1,0,0,0
52,0,0,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,2257,1,0,1,18,nov,102,2,1,0,0,0,188,1,failure,1,0,0,0
36,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,402,0,1,0,18,nov,86,2,1,0,0,0,154,1,failure,1,0,0,0
39,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,517,1,0,0,18,nov,387,3,1,0,0,0,196,2,failure,1,0,0,0
32,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,0,1,0,0,18,nov,244,2,1,0,0,0,168,1,other,0,1,0,0
46,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,0,0,0,0,18,nov,716,2,1,0,0,0,110,3,other,0,1,0,1
45,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,5694,1,0,0,18,nov,145,2,1,0,0,0,193,2,failure,1,0,0,0
54,0,0,0,0,self-employed,0,0,0,0,0,0,1,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,368,0,0,0,18,nov,74,2,1,0,0,0,110,4,failure,1,0,0,0
41,0,1,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,-1882,1,0,0,18,nov,17,5,0,1,0,0,151,2,other,0,1,0,0
36,0,1,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,296,0,0,0,18,nov,67,2,1,0,0,0,111,2,failure,1,0,0,0
38,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,508,1,0,0,18,nov,722,3,1,0,0,0,175,2,failure,1,0,0,0
36,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,single,0,1,0,primary,1,0,0,0,2169,1,0,0,18,nov,133,2,1,0,0,0,110,3,other,0,1,0,0
44,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,married,1,0,0,secondary,0,1,0,0,2626,1,0,0,18,nov,170,2,1,0,0,0,188,3,failure,1,0,0,0
59,0,0,0,0,entrepreneur,0,0,1,0,0,0,0,0,0,0,0,married,1,0,0,primary,1,0,0,0,124,1,0,0,18,nov,531,3,1,0,0,0,134,7,failure,1,0,0,0
36,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,521,0,1,0,18,nov,135,2,1,0,0,0,152,1,other,0,1,0,0
40,0,1,0,0,admin.,1,0,0,0,0,0,0,0,0,0,0,single,0,1,0,secondary,0,1,0,0,2854,1,0,0,18,nov,354,2,1,0,0,0,169,1,failure,1,0,0,0
30,1,0,0,0,services,0,0,0,0,0,0,0,0,1,0,0,divorced,0,0,1,secondary,0,1,0,0,0,1,1,0,18,nov,174,2,1,0,0,0,111,3,failure,1,0,0,0
34,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,married,1,0,0,secondary,0,1,0,0,932,0,1,0,18,nov,148,2,1,0,0,0,132,1,other,0,1,0,0
42,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,1113,1,1,0,18,nov,89,2,1,0,0,0,162,12,failure,1,0,0,0
33,0,1,0,0,management,0,0,0,0,1,0,0,0,0,0,0,married,1,0,0,tertiary,0,0,1,0,1522,1,0,0,18,nov,171,2,1,0,0,0,179,3,failure,1,0,0,0
44,0,1,0,0,services,0,0,0,0,0,0,0,0,1,0,0,married,1,0,0,secondary,0,1,0,0,-236,1,0,0,18,nov,218,2,1,0,0,0,113,7,success,0,0,1,0
36,0,1,0,0,self-employed,0,0,0,0,0,0,1,0,0,0,0,single,0,1,0,tertiary,0,0,1,0,3560,0,0,0,18,nov,658,3,1,0,0,0,169,2,failure,1,0,0,0
42,0,1,0,0,blue-collar,0,1,0,0,0,0,0,0,0,0,0,divorced,0,0,1,secondary,0,1,0,0,898,1,0,0,18,nov,136,2,1,0,0,0,131,1,failure,1,0,0,0
36,0,1,0,0,technician,0,0,0,0,0,0,0,0,0,1,0,divorced,0,0,1,secondary,0,1,0,0,556,1,0,0,18,nov,154,3,1,0,0,0,189,1,failure,1,0,0,0
